episodio_id,inizio,fine,n_post,n_parole_tot,primo_post,testo_unito,durata_min
295,2026-06-30 21:39:02.927000+00:00,2026-06-30 21:39:02.927000+00:00,1,239,116841220861327348,"BIG NEWS! For the first time ever, the Republican Party will hold a MIDTERM CONVENTION. It will be in Dallas, Texas — One of my favorite places in the World. It will be fantastic! It has never been done before, and will be a truly Historic Event. We are going to celebrate the GREAT AMERICAN COMEBACK, and the incredible successes of the American People who transformed our Country through the America First Agenda — NO TAX ON TIPS, NO TAX ON OVERTIME, NO TAX ON SOCIAL SECURITY, STRONGER BORDERS, SAFEST EVER COMMUNITIES, LOWER COSTS AND REAL AFFORDABILITY, MORE JOBS, AMERICAN ENERGY DOMINANCE, AND SO MUCH MORE! Oil Prices are dropping sharply, even as we Denuclearize Iran. We are delivering on the promises that politicians talked about for decades, but never got done. At the Event, we will have hardworking Americans, our Great Innovators, Entrepreneurs, Manufacturers, First Responders, and Job Creators who are powering our Nation's Golden Age, and proving that America's best days are still ahead of us. We will also have lots of Great Entertainment — It will be a RALLY like none other! America's 250th Birthday is approaching, and together, we are building the foundation for the NEXT 250 YEARS of American Greatness. Dallas will take center stage on September 9th and 10th as we celebrate our Nation, our achievements, and our bright future. THE GOLDEN AGE OF AMERICA HAS ONLY JUST BEGUN! President DONALD J. TRUMP",0.0
296,2026-07-01 23:53:49.943000+00:00,2026-07-01 23:53:49.943000+00:00,1,172,116847413162359390,"Just as I promised, Oil Prices are plummeting FAST, and Gas Prices at the pump are dropping too, but not as fast as they should be. As we approach America's 250th Birthday, I am pleased to announce that a VERY smart Retailer, located throughout the Northeast, is stepping up, and wishing the People of Philadelphia a “Happy Birthday!” On July 3rd, the Freedom Fuel Network will be lowering gas prices at 25 “FREEDOM FUEL” Stations across the Greater Philadelphia Area. This Retailer is taking the lead, and others should follow. They are doing this because they love the U.S.A. We are proud to celebrate America's 250th Birthday in the Great Commonwealth of Pennsylvania, the Birthplace of our very special, one-of-a-kind Declaration of Independence, and where I won BIG in the Presidential Election! America has never been stronger than it is now, and Gas Prices will soon be back to the Record Low Prices Americans enjoyed at the pump before our very successful “excursion” in Iran. Happy Birthday America! President DONALD J. TRUMP",0.0
297,2026-07-05 15:38:26.695000+00:00,2026-07-05 15:38:26.695000+00:00,1,9,116868114461226198,The Iranian Agreement and The Trump Economic Boom: gingrich360.net/p/the-iranian-,0.0
298,2026-07-06 19:00:45.986000+00:00,2026-07-06 19:00:45.986000+00:00,1,5,116874572332187882,OIL PRICES COMING DOWN! bloomberg.com/news/articles/20,0.0
299,2026-07-06 20:45:33.541000+00:00,2026-07-06 20:45:33.541000+00:00,1,187,116874984393383550,"Great news! I have just been informed that one of the biggest, best, and smartest Retailers in America, Walmart, will be lowering prices, by a lot, at my Administration's request to celebrate our great Country's 250th birthday. Walmart will, in particular, be dropping the price for a pound of ground beef by almost 15%, among many other products. This is a huge deal for the many millions of Americans who, smartly, shop at Walmart, which is a truly patriotic Company who loves the U.S.A. My Administration is lowering prices that Joe Biden incompetently raised with the worst inflation crisis in history, a total disaster along with the Southern Border, the botched withdrawal from Afghanistan, and many other failures. Just as I promised, Oil Prices are plummeting FAST, and Gas Prices at the pump are dropping too, just like egg and Prescription Drug prices which I am bringing down by historic levels. Walmart is stepping up in a big and bold way, and other Retailers should follow the lead of these absolute Patriots. Together, we will make America stronger and greater than ever before! President DONALD J. TRUMP",0.0
300,2026-07-11 03:18:00.685000+00:00,2026-07-11 03:18:00.685000+00:00,1,97,116899176820572671,"1000 Missiles are Locked and Loaded and aimed at the Islamic Republic of Iran, with thousands of more to immediately follow, should the Iranian Government act on its threat, pronounced in many corners of the Globe, to assassinate, or attempt to assassinate, the sitting President of the United States of America, in this case, ME! Orders have already been given, and the U.S. Military is ready, willing, and able, for a one year period of time, subject to extension, to completely decimate and destroy all areas of Iran - PRAISE BE TO ALLAH! President DONALD J. TRUMP",0.0
301,2026-07-13 01:03:05.451000+00:00,2026-07-13 01:03:05.451000+00:00,1,18,116909970912164568,59% Approval Rating. Prices coming down along with the lowering of oil and gas. Thank you! President DJT,0.0
302,2026-07-13 14:16:44.182000+00:00,2026-07-13 14:16:44.182000+00:00,1,126,116913091653271692,"The Hormuz Strait is OPEN, and will remain OPEN, with or without Iran. We are reinstating the THE IRANIAN BLOCKADE, so named because it is only stopping Iran's ships or customers from entering or leaving. All other countries will have fair and open use of the Strait. The U.S.A. will be, from this point forward, known as “THE GUARDIAN OF THE HORMUZ STRAIT,” but as such, and as a matter of FAIRNESS, will be reimbursed, at the rate of 20% on all cargo shipped, for any and all costs necessary to do the job of providing safety and security to this very volatile section of the World. The process and formation will begin immediately. Thank you for your attention to this matter! President DONALD J. TRUMP",0.0
303,2026-07-14 14:34:11.876000+00:00,2026-07-14 14:34:11.876000+00:00,1,16,116918822625387784,"Trump claims military victory, points to economic progress in the wake of first-stage Iran deal: washingtontimes.com/news/2026/",0.0
304,2026-07-14 15:04:19.216000+00:00,2026-07-14 15:04:19.216000+00:00,1,276,116918941071241802,"Oil is flowing like never before, thanks to the awesome Power of the United States Military. A special salute to Secretary of War, Pete Hegseth, Chairman of the Joint Chiefs of Staff, Dan Caine, and Commander of the United States Central Command, Admiral Brad Cooper. Because of them, and all members of the Most Powerful Military anywhere in the World, BY FAR, the Strait of Hormuz is open to ALL Ship traffic except for Iran — and that is because of their lying, violent, malicious leadership, which is taking them down the path of TOTAL DESTRUCTION. We will therefore have a FULL Blockade, but only on Ships coming to and from Iranian ports, or carrying anything have to do with Iranian cargo. Based on highly productive conversations with Middle East leadership, I have decided to replace the 20% United States Reimbursement Fee with Trade and Investment Deals that the various Gulf States will be making into the United States. Those Investments will be MASSIVE but, at the same time, extraordinarily good for them, and their future. As everyone is aware, we have the largest Dollar Investment into the United States, of any Country in History, but these new Investments will make that Number even larger, and we will see Factories, Plants, and Equipment pour into the United States at Historic levels, which will create additional millions of High Paying AMERICAN Jobs! America is WINNING again, winning like never before. The days of Iran killing hundreds of thousands of people, including 52,000 protestors, are OVER and, most importantly, IRAN WILL NEVER HAVE A NUCLEAR WEAPON! Thank you for your attention to this matter. President DONALD J. TRUMP",0.0
305,2026-07-17 19:35:55.925000+00:00,2026-07-17 19:35:55.925000+00:00,1,103,116936996023550699,"Such great news in June's Inflation Numbers! Prices FELL by the most in a single month in over six years. The June CPI was below the forecast of every single Economist (67!) that Bloomberg polled. Prices were down across the board including for Gasoline, Electricity, Auto Insurance, Hotels, and Prescription Drugs. With strong Wage Growth and a decline in Prices in June, Real Wages rose a massive 0.8%. As Investment pours into our Country, Factory Construction surges, Manufacturing Jobs rise, and Prices fall, there is so much to be proud of — The Golden Age of America is here! President DONALD J. TRUMP",0.0
306,2026-07-19 11:54:33.979000+00:00,2026-07-19 11:54:33.979000+00:00,1,24,116946506480346191,"Republicans should add Iran to the Russian Sanctions Bill. That's what Lindsey wanted to do, and it was going to happen. IMPORTANT!!! President DJT",0.0
307,2026-07-19 14:05:05.642000+00:00,2026-07-19 14:05:05.642000+00:00,1,174,116947019736199780,"The People of Aberdeen, in Scotland, are dancing in the streets because the new Prime Minister, Andy Burnham, has stated that he will be opening up, all the way, the invaluable North Sea Oil! It is one of the Greatest Sources of quality Oil on Earth, has hundreds of years of Capacity left, with much not even found yet, and will make the United Kingdom, from a Poverty Stricken Disaster, to one of the Richest Countries anywhere in the World! Britain pays Norway Billions of Dollars a year to buy its Oil, which they get from a less valuable part of the North Sea — How ridiculous is that! Also, word is that the UK is going to move the old and horrible looking windmills, which loom over and destroy the City of Aberdeen. That will be a big day for the Country, and will be very much appreciated by everybody. Such great potential in the UK, but it all starts with OPENING NORTH SEA OIL. WE LOVE YOU SCOTLAND! President DONALD J. TRUMP",0.0
